2022-02-10 13:52:17.481855,0.926,0x0,2.584,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 48 minutes",2022-02-10 11:03:51,56.965,32.4,4,0,1800.0,600.0,1800.0,30.5,22.5,19.0,"{'chromium-browse': 10.9, 'Xorg': 5.1, 'thonny': 5.0, 'mutter': 2.3, 'v3d_bin': 0.3, 'v3d_render': 0.3, 'lxpanel': 0.3}",8.282423296,274.440192,87.0456896773415,13.0,"{'chromium-browser-v7': 14.383089458556455, 'Xorg': 1.4477695200378224}",6.8,62.542163968,1296681,47059962,10437,44753
2022-02-10 13:52:31.703955,0.926,0x0,2.585,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 48 minutes",2022-02-10 11:03:51,56.965,47.3,4,0,1800.0,600.0,1800.0,31.75,23.0,19.0,"{'chromium-browse': 10.6, 'Xorg': 5.1, 'thonny': 5.0, 'mutter': 2.3, 'v3d_bin': 0.3, 'v3d_render': 0.3, 'lxpanel': 0.3}",8.282423296,274.444288,86.78506643667201,13.2,"{'chromium-browser-v7': 14.383089458556455, 'Xorg': 1.4598363266266945}",6.8,62.542163968,1297561,47061004,10441,44763
2022-02-10 13:53:32.378737,0.926,0x0,2.587,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 49 minutes",2022-02-10 11:03:51,53.069,30.6,4,0,1800.0,600.0,1800.0,22.5,22.0,19.0,"{'chromium-browse': 10.0, 'Xorg': 5.1, 'thonny': 5.0, 'mutter': 2.3, 'python3': 1.7, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.509824,87.21779003360902,12.8,"{'chromium-browser-v7': 14.368945578702284, 'Xorg': 1.427641691014581}",6.8,62.542163968,1298855,47067110,10450,44816
2022-02-10 13:54:33.002661,0.926,0x0,2.587,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 50 minutes",2022-02-10 11:03:51,53.556,36.4,4,0,1800.0,600.0,1800.0,14.249999999999998,19.75,18.25,"{'chromium-browse': 9.6, 'Xorg': 5.1, 'thonny': 5.0, 'mutter': 2.3, 'python3': 1.2, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.546688,87.20260761712221,12.8,"{'chromium-browser-v7': 14.3665717806848, 'Xorg': 1.430658392661799}",6.8,62.542163968,1300963,47070486,10463,44860
2022-02-10 13:55:33.616918,0.926,0x0,2.587,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 51 minutes",2022-02-10 11:03:51,52.582,36.1,4,0,1800.0,600.0,1800.0,8.25,17.25,17.5,"{'chromium-browse': 9.2, 'Xorg': 5.1, 'thonny': 5.0, 'mutter': 2.3, 'python3': 1.0, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.583552,87.20008545672863,12.8,"{'chromium-browser-v7': 14.368154312696458, 'Xorg': 1.435208172195308}",6.8,62.542163968,1301125,47077032,10465,44913
2022-02-10 13:56:34.250944,0.926,0x0,2.585,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 52 minutes",2022-02-10 11:03:51,52.582,32.4,4,0,1800.0,600.0,1800.0,9.0,15.75,17.0,"{'chromium-browse': 8.9, 'Xorg': 5.0, 'thonny': 4.9, 'mutter': 2.2, 'python3': 0.9, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.612224,87.20587158939624,12.8,"{'chromium-browser-v7': 14.369143395203741, 'Xorg': 1.436889612457692}",6.8,62.542163968,1303497,47082711,10480,44966
2022-02-10 13:57:34.798387,0.926,0x0,2.589,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 53 minutes",2022-02-10 11:03:51,52.582,36.4,4,0,1800.0,600.0,1800.0,3.25,13.0,15.75,"{'chromium-browse': 8.6, 'Xorg': 5.0, 'thonny': 4.9, 'mutter': 2.2, 'python3': 0.9, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.6368,87.2163064098481,12.8,"{'chromium-browser-v7': 14.367511409066722, 'Xorg': 1.4334772778075602}",6.8,62.542163968,1303701,47085147,10483,45002
2022-02-10 13:58:35.398559,0.926,0x0,2.589,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 54 minutes",2022-02-10 11:03:51,51.121,34.0,4,0,1800.0,600.0,1800.0,2.5,11.0,15.0,"{'chromium-browse': 8.4, 'Xorg': 5.0, 'thonny': 4.9, 'mutter': 2.2, 'python3': 0.8, 'v3d_bin': 0.3, 'v3d_render': 0.3}",8.282423296,274.669568,87.20295379599976,12.8,"{'chromium-browser-v7': 14.370973197842218, 'Xorg': 1.436691795956235}",6.8,62.542163968,1305785,47087819,10496,45041
2022-02-10 13:59:36.011489,0.926,0x0,2.587,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 55 minutes",2022-02-10 11:03:51,51.608,31.0,4,0,1800.0,600.0,1800.0,1.0,8.75,14.000000000000002,"{'chromium-browse': 8.2, 'Xorg': 5.0, 'thonny': 4.9, 'mutter': 2.2, 'python3': 0.8, 'v3d_render': 0.3, 'lxpanel': 0.3}",8.282423296,274.710528,87.21254789632042,12.8,"{'chromium-browser-v7': 14.366126693556524, 'Xorg': 1.4285318652711372}",6.8,62.542163968,1305989,47094209,10499,45095
2022-02-10 14:00:36.762342,0.926,0x0,2.587,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 2 hours, 56 minutes",2022-02-10 11:03:51,52.582,56.1,4,0,1800.0,600.0,1800.0,0.25,7.249999999999999,13.0,"{'chromium-browse': 7.9, 'Xorg': 4.9, 'thonny': 4.9, 'mutter': 2.2, 'python3': 0.8, 'v3d_render': 0.3, 'lxpanel': 0.3}",8.282423296,274.755584,87.10122666012553,12.9,"{'chromium-browser-v7': 14.379528761530231, 'Xorg': 1.4314991127929908}",6.8,62.542163968,1308217,47099186,10513,45147
