2022-02-08 21:17:36.764038,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 35 minutes",2022-02-08 15:42:11,53.556,2.2,4,0,600.0,600.0,1800.0,0.25,6.25,12.75,8.282423296,128.22528,92.17912679839927,7.8,6.4,62.542163968,75617,2817377,744,20464
2022-02-08 21:18:36.922745,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 36 minutes",2022-02-08 15:42:11,54.53,2.1,4,0,1000.0,600.0,1800.0,3.5000000000000004,6.0,12.25,8.282423296,128.233472,92.18011588090656,7.8,6.4,62.542163968,75671,2823931,745,20517
2022-02-08 21:19:37.015116,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 37 minutes",2022-02-08 15:42:11,54.53,2.1,4,0,700.0,600.0,1800.0,4.25,5.5,11.5,8.282423296,128.233472,92.18357766968205,7.8,6.4,62.542163968,75671,2828004,745,20558
2022-02-08 21:20:37.167925,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 38 minutes",2022-02-08 15:42:11,52.582,2.2,4,0,600.0,600.0,1800.0,1.5,4.5,10.75,8.282423296,128.233472,92.1818467752943,7.8,6.4,62.542163968,75881,2832056,747,20601
2022-02-08 21:21:37.324726,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 39 minutes",2022-02-08 15:42:11,53.069,2.2,4,0,1000.0,600.0,1800.0,2.75,4.25,10.25,8.282423296,128.241664,92.17418138586285,7.8,6.4,62.542163968,76809,2834757,753,20639
2022-02-08 21:22:37.475078,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 40 minutes",2022-02-08 15:42:11,52.582,2.1,4,0,700.0,600.0,1800.0,1.0,3.5000000000000004,9.5,8.282423296,128.241664,92.18080823866165,7.8,6.4,62.542163968,76809,2838216,753,20681
2022-02-08 21:23:37.583919,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 41 minutes",2022-02-08 15:42:11,52.095,2.3,4,0,1000.0,600.0,1800.0,5.5,4.25,9.5,8.282423296,128.24576,92.17240103734973,7.8,6.4,62.542163968,76995,2846558,756,20752
2022-02-08 21:24:37.668986,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 42 minutes",2022-02-08 15:42:11,50.634,2.1,4,0,700.0,600.0,1800.0,2.0,3.5000000000000004,8.75,8.282423296,127.81568,92.178681711271,7.8,6.4,62.542163968,77037,2850117,757,20795
2022-02-08 21:25:37.813964,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 43 minutes",2022-02-08 15:42:11,51.121,1.9,4,0,600.0,600.0,1800.0,2.5,3.25,8.25,8.282423296,127.81568,92.17793989939052,7.8,6.4,62.542163968,77091,2854063,758,20850
2022-02-08 21:26:37.910550,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 44 minutes",2022-02-08 15:42:11,50.147,2.0,4,0,600.0,600.0,1800.0,2.5,3.0,8.0,8.282423296,127.81568,92.17279667035265,7.8,6.4,62.542163968,77445,2860878,761,20907
2022-02-08 21:27:38.020015,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 45 minutes",2022-02-08 15:42:11,51.121,2.0,4,0,700.0,600.0,1800.0,0.75,2.25,7.249999999999999,8.282423296,127.823872,92.16434001491537,7.8,6.4,62.542163968,77499,2865046,762,20961
2022-02-08 21:28:38.169537,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 46 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,900.0,600.0,1800.0,0.25,1.7500000000000002,6.75,8.282423296,127.81568,92.16819743669377,7.8,6.4,62.542163968,77499,2868338,762,21012
2022-02-08 21:29:38.316841,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 47 minutes",2022-02-08 15:42:11,50.147,1.9,4,0,700.0,600.0,1800.0,0.0,1.5,6.25,8.282423296,127.81568,92.1559822677288,7.8,6.4,62.542163968,77763,2871509,765,21054
2022-02-08 21:30:38.409489,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 48 minutes",2022-02-08 15:42:11,50.147,2.0,4,0,900.0,600.0,1800.0,3.5000000000000004,2.5,6.5,8.282423296,127.81568,92.15563608885125,7.8,6.4,62.542163968,77763,2874011,765,21091
2022-02-08 21:31:38.543816,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 49 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,600.0,600.0,1800.0,1.25,2.0,6.0,8.282423296,127.81568,92.16859306969668,7.8,6.4,62.542163968,77817,2876739,766,21131
2022-02-08 21:32:38.671805,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 50 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,900.0,600.0,1800.0,0.5,1.5,5.5,8.282423296,127.823872,92.17067014296198,7.8,6.4,62.542163968,78027,2879157,768,21167
2022-02-08 21:33:38.818111,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 51 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,700.0,600.0,1800.0,0.0,1.25,5.0,8.282423296,127.819776,92.17462647299112,7.8,6.4,62.542163968,78081,2890811,769,21236
2022-02-08 21:34:38.921655,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 52 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,800.0,600.0,1800.0,1.0,1.25,4.75,8.282423296,127.81568,92.17017560170834,7.8,6.4,62.542163968,78081,2893725,769,21276
2022-02-08 21:35:39.058289,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 53 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,600.0,600.0,1800.0,0.25,1.0,4.5,8.282423296,127.823872,92.16809852844304,7.8,6.4,62.542163968,78135,2896631,770,21319
2022-02-08 21:36:39.166276,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 54 minutes",2022-02-08 15:42:11,50.147,2.0,4,0,600.0,600.0,1800.0,0.0,0.75,4.0,8.282423296,127.81568,92.17062068883662,7.8,6.4,62.542163968,78135,2900855,770,21360
2022-02-08 21:37:39.313880,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 55 minutes",2022-02-08 15:42:11,50.634,2.0,4,0,800.0,600.0,1800.0,0.0,0.5,3.75,8.282423296,127.81568,92.17343957398238,7.8,6.4,62.542163968,78189,2905363,771,21404
2022-02-08 21:38:39.401879,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 56 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,600.0,600.0,1800.0,3.0,1.25,3.75,8.282423296,127.83616,92.18456675218934,7.8,6.4,62.542163968,79063,2910139,776,21445
2022-02-08 21:39:39.523849,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 57 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,600.0,600.0,1800.0,2.25,1.25,3.75,8.282423296,127.827968,92.17531883074622,7.8,6.4,62.542163968,79117,2914383,777,21489
2022-02-08 21:40:39.617595,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 58 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,600.0,600.0,1800.0,1.5,1.25,3.5000000000000004,8.282423296,127.83616,92.16973051458007,7.8,6.4,62.542163968,79117,2918962,777,21535
2022-02-08 21:41:39.720486,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 5 hours, 59 minutes",2022-02-08 15:42:11,50.147,2.0,4,0,800.0,600.0,1800.0,6.5,2.75,3.75,8.282423296,127.827968,92.16903815682497,7.8,6.4,62.542163968,79171,2922778,778,21575
2022-02-08 21:42:39.858543,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,up 6 hours,2022-02-08 15:42:11,49.66,2.1,4,0,700.0,600.0,1800.0,2.25,2.0,3.5000000000000004,8.282423296,127.844352,92.17423083998821,7.8,6.4,62.542163968,79381,2929208,780,21627
2022-02-08 21:43:40.006795,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 1 minute",2022-02-08 15:42:11,50.634,2.0,4,0,600.0,600.0,1800.0,0.75,1.7500000000000002,3.25,8.282423296,127.860736,92.17403302348676,7.8,6.4,62.542163968,79435,2939208,781,21697
2022-02-08 21:44:40.113967,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 2 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,800.0,600.0,1800.0,0.25,1.25,3.0,8.282423296,127.85664,92.1738352069853,7.8,6.4,62.542163968,79435,2941880,781,21732
2022-02-08 21:45:40.204896,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 3 minutes",2022-02-08 15:42:11,50.147,1.9,4,0,700.0,600.0,1800.0,3.75,2.25,3.0,8.282423296,127.85664,92.17076905121272,7.8,6.4,62.542163968,79690,2945161,783,21775
2022-02-08 21:46:40.303815,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 4 minutes",2022-02-08 15:42:11,50.147,1.9,4,0,600.0,600.0,1800.0,5.0,2.75,3.25,8.282423296,127.85664,92.17101632183953,7.8,6.4,62.542163968,79690,2951382,783,21828
2022-02-08 21:47:40.399915,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 5 minutes",2022-02-08 15:42:11,48.686,1.9,4,0,600.0,600.0,1800.0,1.7500000000000002,2.25,3.0,8.282423296,127.864832,92.16023532251013,7.8,6.4,62.542163968,79690,2955965,783,21873
2022-02-08 21:48:40.493848,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 6 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,600.0,600.0,1800.0,3.25,2.5,3.0,8.282423296,127.864832,92.16933488157716,7.8,6.4,62.542163968,79744,2960880,784,21917
2022-02-08 21:49:40.647482,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 7 minutes",2022-02-08 15:42:11,50.147,2.0,4,0,600.0,600.0,1800.0,3.5000000000000004,2.75,3.0,8.282423296,127.868928,92.1819951376704,7.8,6.4,62.542163968,79744,2967205,784,21964
2022-02-08 21:50:40.799791,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 8 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,700.0,600.0,1800.0,2.75,2.5,2.75,8.282423296,127.864832,92.17210431259755,7.8,6.4,62.542163968,79978,2970272,787,22000
2022-02-08 21:51:40.946250,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 9 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,1000.0,600.0,1800.0,1.7500000000000002,2.5,2.5,8.282423296,127.864832,92.16003750600868,7.8,6.4,62.542163968,80307,2973496,790,22041
2022-02-08 21:52:41.092999,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 10 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,700.0,600.0,1800.0,2.5,2.75,2.5,8.282423296,127.864832,92.16043313901159,7.8,6.4,62.542163968,80361,2976922,791,22092
2022-02-08 21:53:41.213796,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 11 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,800.0,600.0,1800.0,4.0,2.75,2.5,8.282423296,127.873024,92.16369711128563,7.8,6.4,62.542163968,80361,2990841,791,22189
2022-02-08 21:54:41.354232,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 12 minutes",2022-02-08 15:42:11,50.147,1.9,4,0,700.0,600.0,1800.0,3.5000000000000004,2.75,2.5,8.282423296,127.864832,92.16473564791828,7.8,6.4,62.542163968,80625,2995153,794,22243
2022-02-08 21:55:41.441293,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 13 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,900.0,600.0,1800.0,2.25,2.5,2.25,8.282423296,127.864832,92.16859306969668,7.8,6.4,62.542163968,80625,2999873,794,22300
2022-02-08 21:56:41.531103,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 14 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,600.0,600.0,1800.0,0.75,2.0,2.0,8.282423296,127.864832,92.17334066573166,7.8,6.4,62.542163968,80679,3002576,795,22341
2022-02-08 21:57:41.626214,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 15 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,600.0,600.0,1800.0,3.5000000000000004,2.5,2.25,8.282423296,127.868928,92.17512101424477,7.8,6.4,62.542163968,80811,3006804,797,22392
2022-02-08 21:58:41.719360,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 16 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,800.0,600.0,1800.0,1.25,2.0,2.0,8.282423296,127.873024,92.17230212909901,7.8,6.4,62.542163968,80907,3010518,799,22439
2022-02-08 21:59:41.806029,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 17 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,725.0,600.0,1800.0,0.5,1.5,2.0,8.282423296,127.87712,92.16582363867629,7.8,6.4,62.542163968,81261,3013706,802,22481
2022-02-08 22:00:41.953671,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 18 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,700.0,600.0,1800.0,0.0,1.25,1.7500000000000002,8.282423296,127.87712,92.16923597332642,7.8,6.4,62.542163968,81315,3016174,803,22517
2022-02-08 22:01:42.045694,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 19 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,900.0,600.0,1800.0,0.0,1.0,1.7500000000000002,8.282423296,127.873024,92.16008696013404,7.8,6.4,62.542163968,81315,3024117,803,22576
2022-02-08 22:02:42.185471,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 20 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,700.0,600.0,1800.0,1.0,1.0,1.7500000000000002,8.282423296,127.873024,92.17462647299112,7.8,6.4,62.542163968,81369,3027165,804,22616
2022-02-08 22:03:42.331855,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 21 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,600.0,600.0,1800.0,6.25,2.25,2.0,8.282423296,127.873024,92.18244022479867,7.8,6.4,62.542163968,81579,3032226,806,22665
2022-02-08 22:04:42.483012,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 22 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,700.0,600.0,1800.0,3.25,2.25,2.0,8.282423296,127.873024,92.17620900500278,7.8,6.4,62.542163968,81633,3036569,807,22712
2022-02-08 22:05:42.579630,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 23 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,700.0,600.0,1800.0,2.75,2.0,2.0,8.282423296,127.881216,92.16646654230603,7.8,6.4,62.542163968,81987,3040644,810,22755
2022-02-08 22:06:42.675400,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 24 minutes",2022-02-08 15:42:11,49.66,1.9,4,0,700.0,600.0,1800.0,1.0,1.7500000000000002,2.0,8.282423296,127.873024,92.16537855154802,7.8,6.4,62.542163968,82041,3042946,811,22790
2022-02-08 22:07:42.822356,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 25 minutes",2022-02-08 15:42:11,49.66,2.1,4,0,800.0,600.0,1800.0,2.25,1.7500000000000002,2.0,8.282423296,127.873024,92.16869197794742,7.8,6.4,62.542163968,82041,3055572,811,22867
2022-02-08 22:08:42.926396,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 26 minutes",2022-02-08 15:42:11,49.173,1.9,4,0,1000.0,600.0,1800.0,4.0,2.25,2.0,8.282423296,127.873024,92.16270802877834,7.8,6.4,62.542163968,82095,3068345,812,22945
2022-02-08 22:09:43.025558,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 27 minutes",2022-02-08 15:42:11,48.686,1.9,4,0,1000.0,600.0,1800.0,3.5000000000000004,2.0,2.0,8.282423296,127.889408,92.15815824924483,7.8,6.4,62.542163968,82095,3071199,812,22982
2022-02-08 22:10:43.110648,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 28 minutes",2022-02-08 15:42:11,49.66,2.0,4,0,1000.0,600.0,1800.0,1.25,1.7500000000000002,2.0,8.282423296,127.889408,92.18070933041092,7.8,6.4,62.542163968,82149,3076143,813,23032
2022-02-08 22:11:43.257990,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 29 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,800.0,600.0,1800.0,0.5,1.25,1.7500000000000002,8.282423296,127.889408,92.16958215220397,7.8,6.4,62.542163968,82149,3085237,813,23075
2022-02-08 22:12:43.362275,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 30 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,700.0,600.0,1800.0,1.25,1.5,1.7500000000000002,8.282423296,127.889408,92.16349929478417,7.8,6.4,62.542163968,83023,3088769,818,23114
2022-02-08 22:13:43.451827,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 31 minutes",2022-02-08 15:42:11,49.173,1.9,4,0,800.0,600.0,1800.0,0.5,1.0,1.7500000000000002,8.282423296,127.889408,92.16537855154802,7.8,6.4,62.542163968,83077,3098770,819,23178
2022-02-08 22:14:43.592261,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 32 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,700.0,600.0,1800.0,0.75,1.25,1.7500000000000002,8.282423296,127.889408,92.15430082746643,7.8,6.4,62.542163968,83287,3101536,821,23215
2022-02-08 22:15:43.720638,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 33 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,900.0,600.0,1800.0,3.0,1.7500000000000002,1.7500000000000002,8.282423296,127.8976,92.16344984065881,7.8,6.4,62.542163968,83695,3104178,825,23255
2022-02-08 22:16:43.863879,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 34 minutes",2022-02-08 15:42:11,48.199,1.9,4,0,700.0,600.0,1800.0,1.0,1.25,1.7500000000000002,8.282423296,127.889408,92.17695081688325,7.8,6.4,62.542163968,83695,3110093,825,23305
2022-02-08 22:17:44.009787,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 35 minutes",2022-02-08 15:42:11,47.712,2.1,4,0,700.0,600.0,1800.0,4.75,2.25,2.0,8.282423296,127.913984,92.16196621689788,7.8,6.4,62.542163968,83749,3120524,826,23370
2022-02-08 22:18:44.132264,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 36 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,700.0,600.0,1800.0,1.7500000000000002,1.7500000000000002,1.7500000000000002,8.282423296,127.913984,92.15707025848683,7.8,6.4,62.542163968,83749,3125658,826,23419
2022-02-08 22:19:44.277060,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 37 minutes",2022-02-08 15:42:11,48.686,1.9,4,0,700.0,600.0,1800.0,0.5,1.25,1.7500000000000002,8.282423296,127.913984,92.16948324395324,7.8,6.4,62.542163968,83803,3129148,827,23455
2022-02-08 22:20:44.361920,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 38 minutes",2022-02-08 15:42:11,49.173,2.0,4,0,900.0,600.0,1800.0,1.7500000000000002,1.7500000000000002,1.7500000000000002,8.282423296,127.913984,92.1724504914751,7.8,6.4,62.542163968,83803,3145624,827,23568
2022-02-08 22:21:44.507088,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 39 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,700.0,600.0,1800.0,3.0,2.0,2.0,8.282423296,127.913984,92.16127385914278,7.8,6.4,62.542163968,83857,3173067,828,23688
2022-02-08 22:22:44.643959,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 40 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,700.0,600.0,1800.0,1.0,1.7500000000000002,1.7500000000000002,8.282423296,127.926272,92.16681272118358,7.8,6.4,62.542163968,83857,3192235,828,23794
2022-02-08 22:23:44.783346,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 41 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,800.0,600.0,1800.0,4.5,2.5,2.0,8.282423296,127.930368,92.15969132713113,7.8,6.4,62.542163968,84265,3226408,832,23966
2022-02-08 22:24:44.921881,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 42 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,600.0,600.0,1800.0,7.249999999999999,3.25,2.25,8.282423296,127.922176,92.17052178058589,7.8,6.4,62.542163968,84265,3245712,832,24094
2022-02-08 22:25:45.082044,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 43 minutes",2022-02-08 15:42:11,48.686,1.9,4,0,900.0,600.0,1800.0,2.5,2.5,2.25,8.282423296,127.922176,92.16953269807861,7.8,6.4,62.542163968,84319,3253292,833,24143
2022-02-08 22:26:45.225361,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 44 minutes",2022-02-08 15:42:11,48.199,2.0,4,0,900.0,600.0,1800.0,3.75,2.75,2.25,8.282423296,127.926272,92.16705999181039,7.8,6.4,62.542163968,84319,3270820,833,24231
2022-02-08 22:27:45.367170,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 45 minutes",2022-02-08 15:42:11,47.712,2.0,4,0,800.0,600.0,1800.0,6.25,3.75,2.5,8.282423296,127.922176,92.15256993307868,7.8,6.4,62.542163968,84373,3285082,834,24332
2022-02-08 22:28:45.510036,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 46 minutes",2022-02-08 15:42:11,48.686,2.0,4,0,600.0,600.0,1800.0,3.25,3.5000000000000004,2.5,8.282423296,127.922176,92.16117495089205,7.8,6.4,62.542163968,84583,3304507,836,24493
2022-02-08 22:29:45.613377,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 47 minutes",2022-02-08 15:42:11,47.712,2.0,4,0,1000.0,600.0,1800.0,1.25,2.75,2.25,8.282423296,127.926272,92.15746589148974,7.8,6.4,62.542163968,84637,3323435,837,24653
2022-02-08 22:30:45.703954,0.86,0x0,242606375817558,Linux,armv7l,raspberrypi,127.0.1.1,"up 6 hours, 48 minutes",2022-02-08 15:42:11,48.199,1.9,4,0,1000.0,600.0,1800.0,0.5,2.0,2.0,8.282423296,127.922176,92.15578445122735,7.8,6.4,62.542163968,84637,3334050,837,24764
