Time,Voltage,Throttled_Status,Ring_Oscillation,RPI_Model,GPIO_Pin,MAC_Address,Operating_System,Device_Machine,Computer_Name,IP_Address,Uptime,Boottime,CPU_Temp,CPU%,CPU_count,System_Calls,Current_CPU_Freq,Min_CPU_Freq,Max_CPU_Freq,System_Load_Avg_1Min,System_Load_Avg_5Min,System_Load_Avg_15Min,Process_Most_CPU,Physical_Memory,RAM_Usage,Memory%_Avaialbe,Memory%_Used,Process_Most_Memory,Disk_Usage,Disk_Space,Number_bytes_sent,Number_bytes_received,Number_packets_sent,Number_packets_received
2022-02-22 23:07:25.648124,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 45 minutes",2022-02-22 20:22:14,52.095,2.0,4,0,900.0,600.0,1800.0,0.25,2.0,3.25,"{'chromium-browse': 18.1, 'thonny': 5.1, 'Xorg': 2.2, 'mutter': 2.0, 'python3': 1.6}",8.192524288,702.480384,77.12991368552413,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.8236332874696017, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13822548,678013022,73710,487164
2022-02-22 23:08:26.090302,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 46 minutes",2022-02-22 20:22:14,51.121,2.2,4,0,700.0,600.0,1800.0,0.0,1.5,3.0,"{'chromium-browse': 17.900000000000002, 'thonny': 5.1, 'Xorg': 2.2, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.492672,77.11496464226289,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.825983137079227, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13825127,678041688,73729,487302
2022-02-22 23:09:26.445296,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 47 minutes",2022-02-22 20:22:14,52.582,2.0,4,0,975.0,600.0,1800.0,0.0,1.25,2.75,"{'chromium-browse': 17.900000000000002, 'thonny': 5.1, 'Xorg': 2.2, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.492672,77.10626519902726,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.8283829834890568, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13825682,678052824,73737,487375
2022-02-22 23:10:26.836474,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 48 minutes",2022-02-22 20:22:14,51.608,2.1,4,0,800.0,600.0,1800.0,3.5000000000000004,2.0,2.75,"{'chromium-browse': 17.0, 'thonny': 5.1, 'ps': 3.0, 'Xorg': 2.2, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.513152,77.12321411429669,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.8246332234736977, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13828781,678062682,73762,487447
2022-02-22 23:11:27.340462,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 49 minutes",2022-02-22 20:22:14,51.608,2.0,4,0,700.0,600.0,1800.0,2.0,2.0,2.75,"{'chromium-browse': 17.5, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.52544,76.74893806796365,23.3,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.8271330634839371, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13829546,678066232,73772,487497
2022-02-22 23:12:27.686136,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 50 minutes",2022-02-22 20:22:14,51.121,1.9,4,0,700.0,600.0,1800.0,7.5,3.5000000000000004,3.0,"{'chromium-browse': 17.5, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.537728,77.10571523422502,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28702163061564, 'Xorg': 1.8293829194931523, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13832752,678069845,73799,487545
2022-02-22 23:13:33.132272,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 51 minutes",2022-02-22 20:22:14,50.147,1.9,4,0,1000.0,600.0,1800.0,6.25,4.25,3.25,"{'chromium-browse': 17.300000000000004, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.562304,77.11251479905286,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8189835850505567, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13833265,678089494,73806,487649
2022-02-22 23:14:33.471976,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 52 minutes",2022-02-22 20:22:14,50.634,1.9,4,0,700.0,600.0,1800.0,2.0,3.25,3.0,"{'chromium-browse': 17.200000000000003, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.582784,77.10206546781006,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8149838410341739, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13836695,678093323,73836,487703
2022-02-22 23:15:38.959709,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 53 minutes",2022-02-22 20:22:14,50.147,2.0,4,0,700.0,600.0,1800.0,0.75,2.75,2.75,"{'chromium-browse': 17.0, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.595072,77.11436468066044,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8173836874440037, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13837418,678126163,73845,487859
2022-02-22 23:16:39.324762,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 54 minutes",2022-02-22 20:22:14,50.634,1.9,4,0,700.0,600.0,1800.0,0.25,2.0,2.5,"{'chromium-browse': 16.9, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.9, 'python3': 1.6}",8.192524288,702.595072,77.10331538781519,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8197335370536285, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13839787,678131319,73862,487913
2022-02-22 23:17:39.698543,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 55 minutes",2022-02-22 20:22:14,49.66,2.0,4,0,700.0,600.0,1800.0,4.5,2.75,2.5,"{'chromium-browse': 16.8, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.636032,77.10421533021886,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8221333834634583, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13841389,678168254,73882,488095
2022-02-22 23:18:45.181602,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 56 minutes",2022-02-22 20:22:14,49.173,1.9,4,0,800.0,600.0,1800.0,2.5,2.5,2.5,"{'chromium-browse': 16.4, 'thonny': 5.1, 'Xorg': 2.1, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.652416,77.09651582298733,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8244832330730834, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13843716,678181742,73898,488174
2022-02-22 23:19:45.522839,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 57 minutes",2022-02-22 20:22:14,50.634,2.0,4,0,725.0,600.0,1800.0,2.5,2.75,2.5,"{'chromium-browse': 16.4, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.672896,77.07971689811852,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8204834890567005, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13844481,678213248,73908,488329
2022-02-22 23:20:45.839007,0.86,0x0,2.226,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 58 minutes",2022-02-22 20:22:14,50.147,2.0,4,0,600.0,600.0,1800.0,1.0,2.25,2.25,"{'chromium-browse': 16.4, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.693376,77.08876631895559,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8228333386663254, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13847580,678242198,73933,488465
2022-02-22 23:21:46.317615,0.86,0x0,2.233,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 2 hours, 59 minutes",2022-02-22 20:22:14,49.66,1.9,4,0,900.0,600.0,1800.0,2.0,2.25,2.25,"{'chromium-browse': 16.2, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.70976,77.08971625815948,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.8252331850761552, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13848135,678246492,73941,488514
2022-02-22 23:22:46.709860,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,up 3 hours,2022-02-22 20:22:14,50.147,1.9,4,0,900.0,600.0,1800.0,0.75,1.7500000000000002,2.0,"{'chromium-browse': 16.0, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.742528,77.08531653974146,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.286921637015233, 'Xorg': 1.827633031485985, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13850504,678252720,73958,488575
2022-02-22 23:23:47.099389,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 1 minute",2022-02-22 20:22:14,49.173,1.9,4,0,600.0,600.0,1800.0,0.25,1.25,2.0,"{'chromium-browse': 16.0, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.758912,77.107665109433,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289971441827724, 'Xorg': 1.8300328778958146, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13852663,678256915,73979,488626
2022-02-22 23:24:47.583185,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 2 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,1000.0,600.0,1800.0,0.0,1.0,1.7500000000000002,"{'chromium-browse': 15.9, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.783488,77.10136551260719,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289971441827724, 'Xorg': 1.825983137079227, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13855386,678260827,73999,488675
2022-02-22 23:25:47.908330,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 3 minutes",2022-02-22 20:22:14,50.147,1.9,4,0,800.0,600.0,1800.0,4.5,2.25,2.25,"{'chromium-browse': 15.700000000000001, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.8, 'python3': 1.6}",8.192524288,702.803968,77.09461594457954,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289971441827724, 'Xorg': 1.8285329738896712, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13856295,678273181,74010,488760
2022-02-22 23:26:48.245128,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 4 minutes",2022-02-22 20:22:14,49.66,1.8,4,0,600.0,600.0,1800.0,5.0,3.0,2.25,"{'chromium-browse': 15.600000000000001, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.828544,77.09651582298733,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289971441827724, 'Xorg': 1.8181336394470753, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13859604,678276293,74037,488805
2022-02-22 23:27:48.727731,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 5 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,1000.0,600.0,1800.0,5.25,3.25,2.5,"{'chromium-browse': 15.600000000000001, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.836736,77.09186612056828,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289971441827724, 'Xorg': 1.8204834890567005, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13860159,678280007,74045,488850
2022-02-22 23:28:49.088490,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 6 minutes",2022-02-22 20:22:14,49.173,1.9,4,0,600.0,600.0,1800.0,6.5,3.75,2.5,"{'chromium-browse': 15.400000000000002, 'thonny': 5.1, 'Xorg': 2.0, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.861312,77.10341538141559,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8164837450403173, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13862528,678284099,74062,488903
2022-02-22 23:29:49.465349,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 7 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,900.0,600.0,1800.0,2.5,3.0,2.25,"{'chromium-browse': 15.300000000000002, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.898176,77.09996560220146,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8188335946499423, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13863813,678292705,74078,488971
2022-02-22 23:30:49.909135,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 8 minutes",2022-02-22 20:22:14,49.173,1.9,4,0,1000.0,600.0,1800.0,5.75,4.0,2.5,"{'chromium-browse': 15.300000000000002, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.91456,77.10121552220657,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.821283437859977, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13866449,678313000,74098,489082
2022-02-22 23:31:50.265022,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 3 hours, 9 minutes",2022-02-22 20:22:14,48.199,2.0,4,0,700.0,600.0,1800.0,2.75,3.5000000000000004,2.5,"{'chromium-browse': 15.100000000000001, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.926848,77.08386663253552,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8236332874696017, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13867004,678325553,74106,489162
2022-02-22 23:32:50.594643,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 10 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,700.0,600.0,1800.0,1.0,2.75,2.25,"{'chromium-browse': 14.899999999999999, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.93504,77.09451595097914,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.825983137079227, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13870103,678334629,74131,489233
2022-02-22 23:33:51.058580,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 11 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,1100.0,600.0,1800.0,0.25,2.25,2.0,"{'chromium-browse': 14.899999999999999, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.951424,77.09121616216562,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.821983393062844, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13870748,678337852,74140,489278
2022-02-22 23:34:51.421420,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 12 minutes",2022-02-22 20:22:14,49.173,1.9,4,0,600.0,600.0,1800.0,2.5,2.75,2.25,"{'chromium-browse': 14.899999999999999, 'thonny': 5.1, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.959616,77.08946627415845,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8243332426724692, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13874164,678343451,74169,489343
2022-02-22 23:35:56.907705,0.86,0x0,2.231,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 13 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,1100.0,600.0,1800.0,2.0,2.5,2.25,"{'chromium-browse': 14.8, 'thonny': 5.0, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.971904,77.08651646294638,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8267330890822986, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13874919,678348592,74178,489396
2022-02-22 23:36:57.210470,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,172.16.80.101,"up 3 hours, 14 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,1100.0,600.0,1800.0,2.0,2.5,2.25,"{'chromium-browse': 14.6, 'thonny': 5.0, 'Xorg': 1.9, 'mutter': 1.7, 'python3': 1.6}",8.192524288,702.980096,77.10391534941763,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.289871448227313, 'Xorg': 1.8290829386919238, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13877288,678352216,74195,489442
2022-02-22 23:37:57.512373,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 15 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,700.0,600.0,1800.0,8.25,3.5000000000000004,2.5,"{'chromium-browse': 14.499999999999998, 'thonny': 5.0, 'Xorg': 1.9, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.000576,77.10901502303852,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8315327819019585, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13882602,678375179,74224,489557
2022-02-22 23:39:02.954494,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 16 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,1000.0,600.0,1800.0,3.0,2.75,2.25,"{'chromium-browse': 13.999999999999998, 'thonny': 5.0, 'ps': 2.0, 'Xorg': 1.9, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.008768,77.10086554460514,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8147838538333547, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13884929,678388114,74240,489634
2022-02-22 23:40:03.247415,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 17 minutes",2022-02-22 20:22:14,49.173,1.8,4,0,1000.0,600.0,1800.0,2.5,2.75,2.25,"{'chromium-browse': 14.4, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.021056,77.10296541021374,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8171337034429795, 'pcmanfm': 1.6385951299116857}",10.3,62.52857344,13885484,678392102,74248,489682
2022-02-22 23:41:03.606185,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 18 minutes",2022-02-22 20:22:14,48.199,1.8,4,0,1000.0,600.0,1800.0,4.0,3.25,2.5,"{'chromium-browse': 14.3, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.033344,77.10376535901702,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8196835402534237, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13888583,678400541,74273,489751
2022-02-22 23:42:04.030023,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 19 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,1000.0,600.0,1800.0,1.5,2.5,2.25,"{'chromium-browse': 14.2, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.05792,77.10421533021886,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8220333898630487, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13889138,678410548,74281,489817
2022-02-22 23:43:04.388163,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 20 minutes",2022-02-22 20:22:14,48.199,1.9,4,0,1100.0,600.0,1800.0,4.25,3.25,2.5,"{'chromium-browse': 13.999999999999998, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.066112,77.09256607577115,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.818033645846666, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13891453,678414620,74297,489864
2022-02-22 23:44:04.759680,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 21 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,900.0,600.0,1800.0,2.5,2.75,2.25,"{'chromium-browse': 13.999999999999998, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.070208,77.09171613016767,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8204334922564958, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13892792,678417920,74314,489911
2022-02-22 23:45:05.238343,0.86,0x0,2.228,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 22 minutes",2022-02-22 20:22:14,47.225,1.9,4,0,600.0,600.0,1800.0,0.75,2.25,2.0,"{'chromium-browse': 13.999999999999998, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.066112,77.09986560860105,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8228333386663254, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13895614,678426718,74334,489978
2022-02-22 23:46:05.582988,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,127.0.0.1,"up 3 hours, 23 minutes",2022-02-22 20:22:14,47.712,1.8,4,0,1000.0,600.0,1800.0,1.5,2.25,2.0,"{'chromium-browse': 13.899999999999999, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.082496,77.11171485024958,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8251831882759504, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13896447,678430172,74346,490023
2022-02-22 23:47:05.929133,0.86,0x0,2.229,4 Model B 8Gb,11000000000000000000000000,dc:a6:32:d9:d1:56,Linux,aarch64,raspberrypi,192.168.11.12,"up 3 hours, 24 minutes",2022-02-22 20:22:14,48.686,1.9,4,0,900.0,600.0,1800.0,1.25,2.0,2.0,"{'chromium-browse': 13.7, 'thonny': 5.0, 'Xorg': 1.8, 'mutter': 1.6, 'python3': 1.6}",8.192524288,703.09888,77.10951499104057,22.9,"{'python3': 6.7926652694227565, 'chromium-browser': 15.28772158581851, 'Xorg': 1.8275830346857802, 'pcmanfm': 1.6386451267118902}",10.3,62.52857344,13899492,678442433,74370,490101
